article_image_tag,article_id,image_parent_id,image_file,image_object_location,title,publication,tropes,date,publisher_location,author,volume_number,issue_number,pages,permission,monograph_publishers,arhival_holding,archival_location,cost,permission_acknowledgement,permission_statements,acquisitions,document_intro,image_description,transcripts,group_reprint_id,reprint_type,filename,objectid,object_location,format,display_template
AlbanyEveningJournal1879_img1,AlbanyEveningJournal1879,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase,AlbanyEveningJournal1879_DigSur_1.png,objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_1.png,"""A Feminine Crusoe. Alone on a Dreary Desert Island for Eighteen Years""",Albany (NY) Evening Journal,Girl Crusoe; Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-02-14,"Albany, New York",,49,no. 14830,1,Public domain,The Journal,,,,,,,,,,Stuart1878_reprint,paraphrase,AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_1.png,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase__img1,/objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_1.png,image,image
AlbanyEveningJournal1879_img2,AlbanyEveningJournal1879,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase,AlbanyEveningJournal1879_DigSur_2.png,objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_2.png,"""A Feminine Crusoe. Alone on a Dreary Desert Island for Eighteen Years""",Albany (NY) Evening Journal,Girl Crusoe; Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-02-14,"Albany, New York",,49,no. 14830,1,Public domain,The Journal,,,,,,,,,,Stuart1878_reprint,paraphrase,AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_2.png,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase__img2,/objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_2.png,image,image
AlbanyEveningJournal1879_img3,AlbanyEveningJournal1879,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase,AlbanyEveningJournal1879_DigSur_3.png,objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_3.png,"""A Feminine Crusoe. Alone on a Dreary Desert Island for Eighteen Years""",Albany (NY) Evening Journal,Girl Crusoe; Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-02-14,"Albany, New York",,49,no. 14830,1,Public domain,The Journal,,,,,,,,,,Stuart1878_reprint,paraphrase,AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_3.png,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase__img3,/objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_3.png,image,image
AlbanyEveningJournal1879_img4,AlbanyEveningJournal1879,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase,AlbanyEveningJournal1879_DigSur_4.png,objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_4.png,"""A Feminine Crusoe. Alone on a Dreary Desert Island for Eighteen Years""",Albany (NY) Evening Journal,Girl Crusoe; Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-02-14,"Albany, New York",,49,no. 14830,1,Public domain,The Journal,,,,,,,,,,Stuart1878_reprint,paraphrase,AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_4.png,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase__img4,/objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_4.png,image,image
AlbanyEveningJournal1879_img5,AlbanyEveningJournal1879,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase,AlbanyEveningJournal1879_DigSur_5.png,objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_5.png,"""A Feminine Crusoe. Alone on a Dreary Desert Island for Eighteen Years""",Albany (NY) Evening Journal,Girl Crusoe; Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-02-14,"Albany, New York",,49,no. 14830,1,Public domain,The Journal,,,,,,,,,,Stuart1878_reprint,paraphrase,AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_5.png,AlbanyEveningJournal1879__Stuart1878_reprint__paraphrase__img5,/objects/AlbanyEveningJournal1879/AlbanyEveningJournal1879_DigSur_5.png,image,image
AlexandriaGazette1889_Original,AlexandriaGazette1889,,AlexandriaGazette1889_DigSur_1.png,objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_1.png,"""A Veritable Female Crusoe""",Alexandria (VA) Gazette,Noble Savage; Indians as Savage; Discovery; Indian Queen,1889-07-18,"Alexandria, Virginia",,90,no. 169,1,Public domain,,,,,,,,,,"A Veritable Female Crusoe The recent explorations on the island of San Clemente, which is due west from Del Mar, this county, but sixty miles, have aroused interest in the history of the other islands of the coast. The Santa Barbara Islands in the early part of the present century were inhabited by Indians of comparative white complexion, who spoke a peculiar language. They are supposed to be descendent[s] of the Aztec race of historic fame. There is no record of how these people came to be upon the islands or when they first settled there, but it is probable that the islands were inhabited by them before the founding of the California missions by the Franciscan friars. Otter, seal, foxes, and fishes were to be found in abundance on the islands and in the adjacent waters, and upon these the natives subsisted, using the flesh for food, the skins for clothing and tents, and th[e] bones for making hunting implements. According to tradition, Indians from the Alaskan Islands frequently made trips to the Santa Barbara Islands for the purpose of hunting. During one of these visits the Alaskans fell upon the natives, killing all the males, and, after hunting for some time, they left for the North, abandoning the women to their fate. The mission fathers, learning of the fate of the women, determined to have them removed to the mainland, and for this purpose engaged a schooner. Upon arriving at the Island St. Nicholas the men proceeded to remove the women and such few personal effects as they had to the boat. When this had been accomplished and all were ready for embarking one of the women made a sign that she had forgotten her child and started back after it. While she was gone a strong wind sprang up, which soon increased to a gale and compelled the little schooner to put to sea for safety. As the wind kept up for several days the captain ran into San Pedro, intending to return for the woman who had been left. At San Pedro the Indians were disembarked and taken to the missions at Los Angeles and San Gabriel, where they were cared for. From San Pedro the schooner sailed to Santa Barbara, and from there to Monterey, where she had been ordered. There was the poor woman left upon a bleak island out in the broad expanse of the great Pacific, with no companions save the wild wolf and the Indian dog, with which the island was infested. The news of the woman having been left behind spread rapidly, but no further effort was made to rescue her. The natural supposition was that she had perished, and in the course of a few years the subject had passed from the people. In 1851, just fifteen years later, a hunter named Nidever and a couple of companions visited the island of San Nicholas and were astonished to find indications which led them to believe the woman was still alive. Footprints which had been made in the previous rainy season were to be seen in the now dry and hard soil, and from the size and general appearance the hunters concluded they had been made by a woman. Some small circular enclosures made of brush were also discovered and in them some dried seal's blubber. Further than this the huts gave no indication of having been inhabited for some time. A strong wind arising, the party to put to sea without making any further discoveries. The next winter, 1852, Nidever again visited the island, and, upon arriving, immediately landed and searched for fresh signs of the woman. The huts discovered on the first trip were unchanged, but the seal blubber seemed to have been replenished by a fresh lot. Some wild dogs were found in the vicinity, and the hunters thought it likely the woman had fallen a prey to these beasts, as they were quite ferocious. In 1853 the same party planned another expedition for the purpose of hunting and making one more attempt to settle the question as to whether the woman was still alive. They searched about the island for some time, and were about despairing of success, when one who had become separated from the rest discovered an object some distance away, and upon approaching it he found it to be the long-looked for woman. He at once signalled [signaled] the others, and directed them to approach her from different directions, in order to prevent her escape, should she be so disposed. The men succeeded in getting quite close to her before they were discovered. Instead of showing signs of alarm, as they expected, the woman appeared quite pleased to see them, and received them with a smile which indicated that she was not in the least afraid. The hunters assisted her to remove such articles of clothing and food to the boat as she was not disposed to leave behind. In the course of a few days she had become at home in the boat and helped in whatever way she could in the work aboard. After a month's hunting the party sailed for Santa Barbara, where the woman was regarded with wonder and curiosity. The people treated her with the greatest kindness and consideration. She was taken to the families of her rescuers, where she remained until her death, which occurred in a few years from overeating fruit, of which she was very fond.—<emph>San Francisco Chronicle</emph>.",Hardacre1880_SM_reprint,paraphrase,AlexandriaGazette1889/AlexandriaGazette1889_DigSur_1.png,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase,/objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_1.png,multiple,compound_object
AlexandriaGazette1889_img1,AlexandriaGazette1889,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase,AlexandriaGazette1889_DigSur_1.png,objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_1.png,"""A Veritable Female Crusoe""",Alexandria (VA) Gazette,Noble Savage; Indians as Savage; Discovery; Indian Queen,1889-07-18,"Alexandria, Virginia",,90,no. 169,1,Public domain,,,,,,,,,,,Hardacre1880_SM_reprint,paraphrase,AlexandriaGazette1889/AlexandriaGazette1889_DigSur_1.png,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase__img1,/objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_1.png,image,image
AlexandriaGazette1889_img2,AlexandriaGazette1889,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase,AlexandriaGazette1889_DigSur_2.png,objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_2.png,"""A Veritable Female Crusoe""",Alexandria (VA) Gazette,Noble Savage; Indians as Savage; Discovery; Indian Queen,1889-07-18,"Alexandria, Virginia",,90,no. 169,1,Public domain,,,,,,,,,,,Hardacre1880_SM_reprint,paraphrase,AlexandriaGazette1889/AlexandriaGazette1889_DigSur_2.png,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase__img2,/objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_2.png,image,image
AlexandriaGazette1889_img3,AlexandriaGazette1889,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase,AlexandriaGazette1889_DigSur_3.png,objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_3.png,"""A Veritable Female Crusoe""",Alexandria (VA) Gazette,Noble Savage; Indians as Savage; Discovery; Indian Queen,1889-07-18,"Alexandria, Virginia",,90,no. 169,1,Public domain,,,,,,,,,,,Hardacre1880_SM_reprint,paraphrase,AlexandriaGazette1889/AlexandriaGazette1889_DigSur_3.png,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase__img3,/objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_3.png,image,image
AlexandriaGazette1889_img4,AlexandriaGazette1889,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase,AlexandriaGazette1889_DigSur_4.png,objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_4.png,"""A Veritable Female Crusoe""",Alexandria (VA) Gazette,Noble Savage; Indians as Savage; Discovery; Indian Queen,1889-07-18,"Alexandria, Virginia",,90,no. 169,1,Public domain,,,,,,,,,,,Hardacre1880_SM_reprint,paraphrase,AlexandriaGazette1889/AlexandriaGazette1889_DigSur_4.png,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase__img4,/objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_4.png,image,image
AlexandriaGazette1889_img5,AlexandriaGazette1889,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase,AlexandriaGazette1889_DigSur_5.png,objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_5.png,"""A Veritable Female Crusoe""",Alexandria (VA) Gazette,Noble Savage; Indians as Savage; Discovery; Indian Queen,1889-07-18,"Alexandria, Virginia",,90,no. 169,1,Public domain,,,,,,,,,,,Hardacre1880_SM_reprint,paraphrase,AlexandriaGazette1889/AlexandriaGazette1889_DigSur_5.png,AlexandriaGazette1889__Hardacre1880_SM_reprint__paraphrase__img5,/objects/AlexandriaGazette1889/AlexandriaGazette1889_DigSur_5.png,image,image
AlleganyCountyRepublican1901_Original,AlleganyCountyRepublican1901,,AlleganyCountyRepublican1901_DigSur_1.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_1.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_1.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_1.png,multiple,compound_object
AlleganyCountyRepublican1901_img1,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_1.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_1.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_1.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img1,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_1.png,image,image
AlleganyCountyRepublican1901_img2,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_2.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_2.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_2.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img2,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_2.png,image,image
AlleganyCountyRepublican1901_img3,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_3.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_3.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_3.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img3,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_3.png,image,image
AlleganyCountyRepublican1901_img4,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_4.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_4.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_4.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img4,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_4.png,image,image
AlleganyCountyRepublican1901_img5,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_5.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_5.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_5.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img5,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_5.png,image,image
AlleganyCountyRepublican1901_img6,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_6.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_6.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_6.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img6,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_6.png,image,image
AlleganyCountyRepublican1901_img7,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_7.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_7.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_7.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img7,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_7.png,image,image
AlleganyCountyRepublican1901_img8,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_8.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_8.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_8.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img8,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_8.png,image,image
AlleganyCountyRepublican1901_img9,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_9.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_9.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_9.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img9,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_9.png,image,image
AlleganyCountyRepublican1901_img10,AlleganyCountyRepublican1901,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct,AlleganyCountyRepublican1901_DigSur_10.png,objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_10.png,"""The Woman of San Nicolas Island. A Strange Story of the Pacific Coast""",Allegany County (NY) Republican,Noble Savage; Indians as Savage; No Boat Available; Discovery; Indian Queen; Signs Easily Interpreted,1901-10-25,"Friendship, New York",[M.E. Dudley],81,no. 43,2,Public domain,,,,,,,,,,,FHDudley1901_reprint,direct,AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_10.png,AlleganyCountyRepublican1901__FHDudley1901_reprint__direct__img10,/objects/AlleganyCountyRepublican1901/AlleganyCountyRepublican1901_DigSur_10.png,image,image
