object_id,article_id,image_display_template,image_parent_id,image_file,image_object_location
Rawlins1881_Nov17_img4,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_4.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_4.png
Rawlins1881_Nov17_img5,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_5.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_5.png
Rawlins1881_Nov17_img6,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_6.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_6.png
Rawlins1881_Nov17_img7,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_7.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_7.png
Rawlins1881_Nov17_img8,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_8.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_8.png
Rawlins1881_Nov17_img9,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_9.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_9.png
Rawlins1881_Nov17_img10,Rawlins1881_Nov17,image,Rawlins1881_Nov17_Original,Rawlins1881_Nov17_DigSur_10.png,objects/Rawlins1881_Nov17/Rawlins1881_Nov17_DigSur_10.png
ReadingTimes1885_Original,ReadingTimes1885,compound_object,,ReadingTimes1885_DigSur_1.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_1.png
ReadingTimes1885_img1,ReadingTimes1885,image,ReadingTimes1885_Original,ReadingTimes1885_DigSur_1.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_1.png
ReadingTimes1885_img2,ReadingTimes1885,image,ReadingTimes1885_Original,ReadingTimes1885_DigSur_2.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_2.png
ReadingTimes1885_img3,ReadingTimes1885,image,ReadingTimes1885_Original,ReadingTimes1885_DigSur_3.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_3.png
ReadingTimes1885_img4,ReadingTimes1885,image,ReadingTimes1885_Original,ReadingTimes1885_DigSur_4.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_4.png
ReadingTimes1885_img5,ReadingTimes1885,image,ReadingTimes1885_Original,ReadingTimes1885_DigSur_5.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_5.png
ReadingTimes1885_img6,ReadingTimes1885,image,ReadingTimes1885_Original,ReadingTimes1885_DigSur_6.png,objects/ReadingTimes1885/ReadingTimes1885_DigSur_6.png
ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879,compound_object,,ReadingTimesAndDispatch1879_DigSur_1.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_1.png
ReadingTimesAndDispatch1879_img1,ReadingTimesAndDispatch1879,image,ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879_DigSur_1.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_1.png
ReadingTimesAndDispatch1879_img2,ReadingTimesAndDispatch1879,image,ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879_DigSur_2.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_2.png
ReadingTimesAndDispatch1879_img3,ReadingTimesAndDispatch1879,image,ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879_DigSur_3.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_3.png
ReadingTimesAndDispatch1879_img4,ReadingTimesAndDispatch1879,image,ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879_DigSur_4.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_4.png
ReadingTimesAndDispatch1879_img5,ReadingTimesAndDispatch1879,image,ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879_DigSur_5.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_5.png
ReadingTimesAndDispatch1879_img6,ReadingTimesAndDispatch1879,image,ReadingTimesAndDispatch1879_Original,ReadingTimesAndDispatch1879_DigSur_6.png,objects/ReadingTimesAndDispatch1879/ReadingTimesAndDispatch1879_DigSur_6.png
ReichlenHeizer1964_Original,ReichlenHeizer1964,compound_object,,ReichlenHeizer1964_DigSur_1.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_1.png
ReichlenHeizer1964_img1,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_1.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_1.png
ReichlenHeizer1964_img2,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_2.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_2.png
ReichlenHeizer1964_img3,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_3.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_3.png
ReichlenHeizer1964_img4,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_4.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_4.png
ReichlenHeizer1964_img5,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_5.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_5.png
ReichlenHeizer1964_img6,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_6.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_6.png
ReichlenHeizer1964_img7,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_7.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_7.png
ReichlenHeizer1964_img8,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_8.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_8.png
ReichlenHeizer1964_img9,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_9.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_9.png
ReichlenHeizer1964_img10,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_10.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_10.png
ReichlenHeizer1964_img11,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_11.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_11.png
ReichlenHeizer1964_img12,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_12.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_12.png
ReichlenHeizer1964_img13,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_13.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_13.png
ReichlenHeizer1964_img14,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_14.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_14.png
ReichlenHeizer1964_img15,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_15.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_15.png
ReichlenHeizer1964_img16,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_16.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_16.png
ReichlenHeizer1964_img17,ReichlenHeizer1964,image,ReichlenHeizer1964_Original,ReichlenHeizer1964_DigSur_17.png,objects/ReichlenHeizer1964/ReichlenHeizer1964_DigSur_17.png
Revoil1855_Original,Revoil1855,compound_object,,Revoil1855_DigSur_1.png,objects/Revoil1855/Revoil1855_DigSur_1.png
Revoil1855_img1,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_1.png,objects/Revoil1855/Revoil1855_DigSur_1.png
Revoil1855_img2,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_2.png,objects/Revoil1855/Revoil1855_DigSur_2.png
Revoil1855_img3,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_3.png,objects/Revoil1855/Revoil1855_DigSur_3.png
Revoil1855_img4,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_4.png,objects/Revoil1855/Revoil1855_DigSur_4.png
Revoil1855_img5,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_5.png,objects/Revoil1855/Revoil1855_DigSur_5.png
Revoil1855_img6,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_6.png,objects/Revoil1855/Revoil1855_DigSur_6.png
Revoil1855_img7,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_7.png,objects/Revoil1855/Revoil1855_DigSur_7.png
Revoil1855_img8,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_8.png,objects/Revoil1855/Revoil1855_DigSur_8.png
Revoil1855_img9,Revoil1855,image,Revoil1855_Original,Revoil1855_DigSur_9.png,objects/Revoil1855/Revoil1855_DigSur_9.png
Revoil1882_APST_Original,Revoil1882_APST,compound_object,,Revoil1882_APST_DigSur_1.png,objects/Revoil1882_APST/Revoil1882_APST_DigSur_1.png
Revoil1882_APST_img1,Revoil1882_APST,image,Revoil1882_APST_Original,Revoil1882_APST_DigSur_1.png,objects/Revoil1882_APST/Revoil1882_APST_DigSur_1.png
Revoil1882_APST_img2,Revoil1882_APST,image,Revoil1882_APST_Original,Revoil1882_APST_DigSur_2.png,objects/Revoil1882_APST/Revoil1882_APST_DigSur_2.png
Revoil1882_APST_img3,Revoil1882_APST,image,Revoil1882_APST_Original,Revoil1882_APST_DigSur_3.png,objects/Revoil1882_APST/Revoil1882_APST_DigSur_3.png
Revoil1882_APST_img4,Revoil1882_APST,image,Revoil1882_APST_Original,Revoil1882_APST_DigSur_4.png,objects/Revoil1882_APST/Revoil1882_APST_DigSur_4.png
Revoil1882_APST_img5,Revoil1882_APST,image,Revoil1882_APST_Original,Revoil1882_APST_DigSur_5.png,objects/Revoil1882_APST/Revoil1882_APST_DigSur_5.png
Revoil1882_MA_Original,Revoil1882_MA,compound_object,,Revoil1882_MA_DigSur_1.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_1.png
Revoil1882_MA_img1,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_1.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_1.png
Revoil1882_MA_img2,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_2.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_2.png
Revoil1882_MA_img3,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_3.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_3.png
Revoil1882_MA_img4,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_4.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_4.png
Revoil1882_MA_img5,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_5.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_5.png
Revoil1882_MA_img6,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_6.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_6.png
Revoil1882_MA_img7,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_7.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_7.png
Revoil1882_MA_img8,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_8.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_8.png
Revoil1882_MA_img9,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_9.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_9.png
Revoil1882_MA_img10,Revoil1882_MA,image,Revoil1882_MA_Original,Revoil1882_MA_DigSur_10.png,objects/Revoil1882_MA/Revoil1882_MA_DigSur_10.png
Revoil1882_MAI_Original,Revoil1882_MAI,compound_object,,Revoil1882_MAI_DigSur_1.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_1.png
Revoil1882_MAI_img1,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_1.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_1.png
Revoil1882_MAI_img2,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_2.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_2.png
Revoil1882_MAI_img3,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_3.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_3.png
Revoil1882_MAI_img4,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_4.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_4.png
Revoil1882_MAI_img5,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_5.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_5.png
Revoil1882_MAI_img6,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_6.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_6.png
Revoil1882_MAI_img7,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_7.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_7.png
Revoil1882_MAI_img8,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_8.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_8.png
Revoil1882_MAI_img9,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_9.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_9.png
Revoil1882_MAI_img10,Revoil1882_MAI,image,Revoil1882_MAI_Original,Revoil1882_MAI_DigSur_10.png,objects/Revoil1882_MAI/Revoil1882_MAI_DigSur_10.png
Revoil1882_UCE_Original,Revoil1882_UCE,compound_object,,Revoil1882_UCE_DigSur_1.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_1.png
Revoil1882_UCE_img1,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_1.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_1.png
Revoil1882_UCE_img2,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_2.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_2.png
Revoil1882_UCE_img3,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_3.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_3.png
Revoil1882_UCE_img4,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_4.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_4.png
Revoil1882_UCE_img5,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_5.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_5.png
Revoil1882_UCE_img6,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_6.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_6.png
Revoil1882_UCE_img7,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_7.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_7.png
Revoil1882_UCE_img8,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_8.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_8.png
Revoil1882_UCE_img9,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_9.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_9.png
Revoil1882_UCE_img10,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_10.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_10.png
Revoil1882_UCE_img11,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_11.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_11.png
Revoil1882_UCE_img12,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_12.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_12.png
Revoil1882_UCE_img13,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_13.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_13.png
Revoil1882_UCE_img14,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_14.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_14.png
Revoil1882_UCE_img15,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_15.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_15.png
Revoil1882_UCE_img16,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_16.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_16.png
Revoil1882_UCE_img17,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_17.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_17.png
Revoil1882_UCE_img18,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_18.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_18.png
Revoil1882_UCE_img19,Revoil1882_UCE,image,Revoil1882_UCE_Original,Revoil1882_UCE_DigSur_19.png,objects/Revoil1882_UCE/Revoil1882_UCE_DigSur_19.png
Revoil1884_Original,Revoil1884,compound_object,,Revoil1884_DigSur_1.png,objects/Revoil1884/Revoil1884_DigSur_1.png
Revoil1884_img1,Revoil1884,image,Revoil1884_Original,Revoil1884_DigSur_1.png,objects/Revoil1884/Revoil1884_DigSur_1.png
Revoil1884_img2,Revoil1884,image,Revoil1884_Original,Revoil1884_DigSur_2.png,objects/Revoil1884/Revoil1884_DigSur_2.png
Revoil1884_img3,Revoil1884,image,Revoil1884_Original,Revoil1884_DigSur_3.png,objects/Revoil1884/Revoil1884_DigSur_3.png
Revoil1884_img4,Revoil1884,image,Revoil1884_Original,Revoil1884_DigSur_4.png,objects/Revoil1884/Revoil1884_DigSur_4.png
Revoil1884_img5,Revoil1884,image,Revoil1884_Original,Revoil1884_DigSur_5.png,objects/Revoil1884/Revoil1884_DigSur_5.png
Revoil1894_Original,Revoil1894,compound_object,,Revoil1894_DigSur_1.png,objects/Revoil1894/Revoil1894_DigSur_1.png
Revoil1894_img1,Revoil1894,image,Revoil1894_Original,Revoil1894_DigSur_1.png,objects/Revoil1894/Revoil1894_DigSur_1.png
Revoil1894_img2,Revoil1894,image,Revoil1894_Original,Revoil1894_DigSur_2.png,objects/Revoil1894/Revoil1894_DigSur_2.png
Revoil1894_img3,Revoil1894,image,Revoil1894_Original,Revoil1894_DigSur_3.png,objects/Revoil1894/Revoil1894_DigSur_3.png
Reynolds1902_Original,Reynolds1902,compound_object,,Reynolds1902_DigSur_1.png,objects/Reynolds1902/Reynolds1902_DigSur_1.png
Reynolds1902_img1,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_1.png,objects/Reynolds1902/Reynolds1902_DigSur_1.png
Reynolds1902_img2,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_2.png,objects/Reynolds1902/Reynolds1902_DigSur_2.png
Reynolds1902_img3,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_3.png,objects/Reynolds1902/Reynolds1902_DigSur_3.png
Reynolds1902_img4,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_4.png,objects/Reynolds1902/Reynolds1902_DigSur_4.png
Reynolds1902_img5,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_5.png,objects/Reynolds1902/Reynolds1902_DigSur_5.png
Reynolds1902_img6,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_6.png,objects/Reynolds1902/Reynolds1902_DigSur_6.png
Reynolds1902_img7,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_7.png,objects/Reynolds1902/Reynolds1902_DigSur_7.png
Reynolds1902_img8,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_8.png,objects/Reynolds1902/Reynolds1902_DigSur_8.png
Reynolds1902_img9,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_9.png,objects/Reynolds1902/Reynolds1902_DigSur_9.png
Reynolds1902_img10,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_10.png,objects/Reynolds1902/Reynolds1902_DigSur_10.png
Reynolds1902_img11,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_11.png,objects/Reynolds1902/Reynolds1902_DigSur_11.png
Reynolds1902_img12,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_12.png,objects/Reynolds1902/Reynolds1902_DigSur_12.png
Reynolds1902_img13,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_13.png,objects/Reynolds1902/Reynolds1902_DigSur_13.png
Reynolds1902_img14,Reynolds1902,image,Reynolds1902_Original,Reynolds1902_DigSur_14.png,objects/Reynolds1902/Reynolds1902_DigSur_14.png
Roberts1886_Original,Roberts1886,compound_object,,Roberts1886_DigSur_1.png,objects/Roberts1886/Roberts1886_DigSur_1.png
Roberts1886_img1,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_1.png,objects/Roberts1886/Roberts1886_DigSur_1.png
Roberts1886_img2,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_2.png,objects/Roberts1886/Roberts1886_DigSur_2.png
Roberts1886_img3,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_3.png,objects/Roberts1886/Roberts1886_DigSur_3.png
Roberts1886_img4,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_4.png,objects/Roberts1886/Roberts1886_DigSur_4.png
Roberts1886_img5,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_5.png,objects/Roberts1886/Roberts1886_DigSur_5.png
Roberts1886_img6,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_6.png,objects/Roberts1886/Roberts1886_DigSur_6.png
Roberts1886_img7,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_7.png,objects/Roberts1886/Roberts1886_DigSur_7.png
Roberts1886_img8,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_8.png,objects/Roberts1886/Roberts1886_DigSur_8.png
Roberts1886_img9,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_9.png,objects/Roberts1886/Roberts1886_DigSur_9.png
Roberts1886_img10,Roberts1886,image,Roberts1886_Original,Roberts1886_DigSur_10.png,objects/Roberts1886/Roberts1886_DigSur_10.png
Roberts1893_Original,Roberts1893,compound_object,,Roberts1893_DigSur_1.png,objects/Roberts1893/Roberts1893_DigSur_1.png
Roberts1893_img1,Roberts1893,image,Roberts1893_Original,Roberts1893_DigSur_1.png,objects/Roberts1893/Roberts1893_DigSur_1.png
Roberts1893_img2,Roberts1893,image,Roberts1893_Original,Roberts1893_DigSur_2.png,objects/Roberts1893/Roberts1893_DigSur_2.png
Roberts1893_img3,Roberts1893,image,Roberts1893_Original,Roberts1893_DigSur_3.png,objects/Roberts1893/Roberts1893_DigSur_3.png
Roberts1947_Original,Roberts1947,compound_object,,Roberts1947_DigSur_1.png,objects/Roberts1947/Roberts1947_DigSur_1.png
Roberts1947_img1,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_1.png,objects/Roberts1947/Roberts1947_DigSur_1.png
Roberts1947_img2,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_2.png,objects/Roberts1947/Roberts1947_DigSur_2.png
Roberts1947_img3,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_3.png,objects/Roberts1947/Roberts1947_DigSur_3.png
Roberts1947_img4,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_4.png,objects/Roberts1947/Roberts1947_DigSur_4.png
Roberts1947_img5,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_5.png,objects/Roberts1947/Roberts1947_DigSur_5.png
Roberts1947_img6,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_6.png,objects/Roberts1947/Roberts1947_DigSur_6.png
Roberts1947_img7,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_7.png,objects/Roberts1947/Roberts1947_DigSur_7.png
Roberts1947_img8,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_8.png,objects/Roberts1947/Roberts1947_DigSur_8.png
Roberts1947_img9,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_9.png,objects/Roberts1947/Roberts1947_DigSur_9.png
Roberts1947_img10,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_10.png,objects/Roberts1947/Roberts1947_DigSur_10.png
Roberts1947_img11,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_11.png,objects/Roberts1947/Roberts1947_DigSur_11.png
Roberts1947_img12,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_12.png,objects/Roberts1947/Roberts1947_DigSur_12.png
Roberts1947_img13,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_13.png,objects/Roberts1947/Roberts1947_DigSur_13.png
Roberts1947_img14,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_14.png,objects/Roberts1947/Roberts1947_DigSur_14.png
Roberts1947_img15,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_15.png,objects/Roberts1947/Roberts1947_DigSur_15.png
Roberts1947_img16,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_16.png,objects/Roberts1947/Roberts1947_DigSur_16.png
Roberts1947_img17,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_17.png,objects/Roberts1947/Roberts1947_DigSur_17.png
Roberts1947_img18,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_18.png,objects/Roberts1947/Roberts1947_DigSur_18.png
Roberts1947_img19,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_19.png,objects/Roberts1947/Roberts1947_DigSur_19.png
Roberts1947_img20,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_20.png,objects/Roberts1947/Roberts1947_DigSur_20.png
Roberts1947_img21,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_21.png,objects/Roberts1947/Roberts1947_DigSur_21.png
Roberts1947_img22,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_22.png,objects/Roberts1947/Roberts1947_DigSur_22.png
Roberts1947_img23,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_23.png,objects/Roberts1947/Roberts1947_DigSur_23.png
Roberts1947_img24,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_24.png,objects/Roberts1947/Roberts1947_DigSur_24.png
Roberts1947_img25,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_25.png,objects/Roberts1947/Roberts1947_DigSur_25.png
Roberts1947_img26,Roberts1947,image,Roberts1947_Original,Roberts1947_DigSur_26.png,objects/Roberts1947/Roberts1947_DigSur_26.png
